Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4222310,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4222660,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0
4222950,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0
4223250,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0
4223590,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0
4223890,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4224230,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0
4224530,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4224870,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0
4225170,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0
4225510,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0
4225810,1BFE223A,TRUE,Rx,0,8,4,1,0,0,59,0,0,0
4226150,1BFE223B,TRUE,Rx,0,8,8,0,0,0,0,0,0,0
4226450,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0
4226790,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C
4227130,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4299390,0000038B,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
4319280,1BFE221A,TRUE,Rx,0,8,0,A5,0,0,7E,0,0,0
4319580,1BFE2206,TRUE,Rx,0,8,46,0,0,86,0,22,0,4
4319870,1BFE2209,TRUE,Rx,0,8,0,0,1,0,10,A1,11,0
4320170,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A
4320510,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,BF,FA
4320810,1BFE2217,TRUE,Rx,0,8,0,0,CD,B4,A5,0,0,0
4321110,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4321410,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4321750,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4322050,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0
4322390,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0
4322690,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0
4322990,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0
4323330,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4323630,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0
4323970,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4324270,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0
4324610,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0
4324910,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0
4325250,1BFE223A,TRUE,Rx,0,8,4,1,0,0,63,0,0,0
4325550,1BFE223B,TRUE,Rx,0,8,12,0,0,0,0,0,0,0
4325890,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0
4326190,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C
4326530,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4399360,0000038B,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
4419240,1BFE220A,TRUE,Rx,0,8,2,2,2,2,0,0,1,2
4419580,1BFE2207,TRUE,Rx,0,8,46,0,1,88,0,18,1,4
4419880,1BFE2209,TRUE,Rx,0,8,0,0,1,0,10,81,11,0
4420180,1BFE220E,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4420480,1BFE220F,TRUE,Rx,0,8,0,0,0,10,10,0,0,0
4420820,1BFE2210,TRUE,Rx,0,8,0,0,0,10,10,0,0,0
4421120,1BFE2211,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4421410,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A
4421710,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,C0,FA
4422010,1BFE2217,TRUE,Rx,0,8,0,0,CD,B4,A5,0,0,0
4422350,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4422650,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4422950,1BFE221A,TRUE,Rx,0,8,0,A5,0,0,7E,0,0,0
4423290,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4423590,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0
4423890,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0
4424230,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0
4424530,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0
4424870,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4425170,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0
4425510,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4425810,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0
4426150,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0
4426450,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0
4426790,1BFE223A,TRUE,Rx,0,8,4,1,0,0,59,0,0,0
4427090,1BFE223B,TRUE,Rx,0,8,8,0,0,0,0,0,0,0
4427430,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0
4427730,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C
4428070,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4499360,0000038B,FALSE,Rx,0,8,1,0,0,0,0,0,0,0
4519240,1BFE221A,TRUE,Rx,0,8,0,A5,0,0,7E,0,0,0
4519540,1BFE2207,TRUE,Rx,0,8,46,0,6,88,0,18,1,4
4519840,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A
4520180,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,C0,FA
4520480,1BFE2217,TRUE,Rx,0,8,0,0,CD,B4,A5,0,0,0
4520780,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4521080,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4521420,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4521720,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0
4522060,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0
4522360,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0
4522660,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0
4523000,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4523300,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0
4523640,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4523940,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0
4524280,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0
4524580,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0
4524920,1BFE223A,TRUE,Rx,0,8,4,1,0,0,63,0,0,0
4525220,1BFE223B,TRUE,Rx,0,8,12,0,0,0,0,0,0,0
4525560,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0
4525860,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C
4526200,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4599320,0000038B,FALSE,Rx,0,8,6,0,0,0,0,0,0,0
4609310,564,FALSE,Rx,0,8,D3,1,0,0,F8,17,3D,0
4619250,1BFE221A,TRUE,Rx,0,8,0,A5,0,0,7E,0,0,0
4619550,1BFE2207,TRUE,Rx,0,8,46,0,12,88,0,16,1,4
4619840,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A
4620140,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,C0,FA
4620440,1BFE2217,TRUE,Rx,0,8,0,0,CD,B4,A5,0,0,0
4620780,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4621080,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4621380,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4621720,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0
4622020,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0
4622320,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0
4622660,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0
4622960,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4623300,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0
4623600,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4623940,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0
4624240,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0
4624580,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0
4624880,1BFE223A,TRUE,Rx,0,8,4,1,0,0,59,0,0,0
4625220,1BFE223B,TRUE,Rx,0,8,8,0,0,0,0,0,0,0
4625520,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0
4625860,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C
4626200,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4699330,0000038B,FALSE,Rx,0,8,12,0,0,0,0,0,0,0
4719250,1BFE221A,TRUE,Rx,0,8,0,A5,0,0,7E,0,0,0
4719550,1BFE2207,TRUE,Rx,0,8,46,0,17,88,0,16,1,4
4719850,1BFE2209,TRUE,Rx,0,8,0,0,1,0,10,61,11,0
4720150,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A
4720450,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,C0,FA
4720740,1BFE2217,TRUE,Rx,0,8,0,0,CD,B4,A5,0,0,0
4721090,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4721380,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4721680,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4722020,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0
4722320,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0
4722620,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0
4722960,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0
4723260,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4723600,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0
4723900,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4724240,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0
4724540,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0
4724880,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0
4725180,1BFE223A,TRUE,Rx,0,8,4,1,0,0,63,0,0,0
4725520,1BFE223B,TRUE,Rx,0,8,12,0,0,0,0,0,0,0
4725820,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0
4726160,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C
4726500,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4799330,0000038B,FALSE,Rx,0,8,17,0,0,0,0,0,0,0
4819210,1BFE221A,TRUE,Rx,0,8,0,A6,0,0,7E,0,0,0
4819510,1BFE2207,TRUE,Rx,0,8,46,0,21,88,0,16,1,4
4819810,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A
4820110,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,C0,FA
4820410,1BFE2217,TRUE,Rx,0,8,0,0,CD,B4,A5,0,0,0
4820750,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4821050,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4821390,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4821690,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0
4821990,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0
4822330,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0
4822630,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0
4822920,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4823270,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0
4823560,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4823910,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0
4824200,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0
4824550,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0
4824840,1BFE223A,TRUE,Rx,0,8,4,1,0,0,59,0,0,0
4825190,1BFE223B,TRUE,Rx,0,8,8,0,0,0,0,0,0,0
4825530,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0
4825830,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C
4826170,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4899290,0000038B,FALSE,Rx,0,8,21,0,0,0,0,0,0,0
4919220,1BFE221A,TRUE,Rx,0,8,0,A5,0,0,7E,0,0,0
4919520,1BFE2207,TRUE,Rx,0,8,46,0,28,86,0,16,1,4
4919810,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A
4920110,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,BF,FA
4920410,1BFE2217,TRUE,Rx,0,8,0,0,CD,B4,A5,0,0,0
4920710,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4921050,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4921350,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4921690,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0
4921990,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0
4922290,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0
4922630,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0
4922930,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4923270,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0
4923570,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4923910,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0
4924210,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0
4924550,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0
4924850,1BFE223A,TRUE,Rx,0,8,4,1,0,0,63,0,0,0
4925190,1BFE223B,TRUE,Rx,0,8,12,0,0,0,0,0,0,0
4925490,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0
4925830,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C
4926130,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
4999300,0000038B,FALSE,Rx,0,8,26,0,0,0,0,0,0,0
5019180,1BFE221A,TRUE,Rx,0,8,0,A6,0,0,7E,0,0,0
5019480,1BFE2207,TRUE,Rx,0,8,46,0,2C,88,0,14,1,4
5019780,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A
5020120,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,C0,FA
5020420,1BFE2217,TRUE,Rx,0,8,0,0,CD,B4,A5,0,0,0
5020720,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5021010,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5021360,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5021650,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0
5022000,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0
5022290,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0
5022590,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0
5022930,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5023230,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0
5023570,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5023870,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0
5024210,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0
5024510,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0
5024850,1BFE223A,TRUE,Rx,0,8,4,1,0,0,59,0,0,0
5025150,1BFE223B,TRUE,Rx,0,8,8,0,0,0,0,0,0,0
5025490,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0
5025790,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C
5026130,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5099300,0000038B,FALSE,Rx,0,8,2C,0,0,0,0,0,0,0
5119180,1BFE221A,TRUE,Rx,0,8,0,A6,0,0,7E,0,0,0
5119480,1BFE2207,TRUE,Rx,0,8,46,0,2E,88,0,14,1,4
5119780,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A
5120080,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,C0,FA
5120380,1BFE2217,TRUE,Rx,0,8,0,0,CD,B4,A5,0,0,0
5120720,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5121020,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5121360,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5121660,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0
5122000,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0
5122300,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0
5122600,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0
5122940,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5123240,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0
5123580,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5123880,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0
5124220,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0
5124520,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0
5124860,1BFE223A,TRUE,Rx,0,8,4,1,0,0,63,0,0,0
5125160,1BFE223B,TRUE,Rx,0,8,12,0,0,0,0,0,0,0
5125500,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0
5125800,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C
5126140,1BFE2242,TRUE,Rx,0,8,E1,2,63,0,23,0,0,1
5126440,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5199260,0000038B,FALSE,Rx,0,8,2E,0,0,0,0,0,0,0
5209250,0000067E,FALSE,Rx,0,8,15,0E,0,0,5B,0,0,40
5219190,1BFE221A,TRUE,Rx,0,8,0,A6,0,0,7E,0,0,0
5219440,1BFE2207,TRUE,Rx,0,8,46,0,33,88,0,14,1,4
5219790,1BFE2209,TRUE,Rx,0,8,0,0,1,0,10,41,11,0
5220080,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A
5220380,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,C0,FA
5220680,1BFE2217,TRUE,Rx,0,8,0,0,CD,B4,A5,0,0,0
5221020,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5221320,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5221620,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5221960,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0
5222260,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0
5222560,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0
5222900,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0
5223200,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5223540,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0
5223840,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5224180,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0
5224480,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0
5224820,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0
5225120,1BFE223A,TRUE,Rx,0,8,4,1,0,0,59,0,0,0
5225460,1BFE223B,TRUE,Rx,0,8,8,0,0,0,0,0,0,0
5225760,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0
5226100,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C
5226400,1BFE2242,TRUE,Rx,0,8,E1,2,63,23,2F,0,0,0
5226740,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5299300,0000038B,FALSE,Rx,0,8,33,0,0,0,0,0,0,0
5319180,1BFE221A,TRUE,Rx,0,8,0,A5,0,0,7E,0,0,0
5319480,1BFE2207,TRUE,Rx,0,8,46,0,39,88,0,14,1,4
5319780,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A
5320080,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,C0,FA
5320370,1BFE2217,TRUE,Rx,0,8,0,0,CD,B4,A5,0,0,0
5320720,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5321010,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5321360,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5321650,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0
5322000,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0
5322290,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0
5322590,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0
5322930,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5323230,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0
5323570,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5323870,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0
5324210,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0
5324510,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0
5324850,1BFE223A,TRUE,Rx,0,8,4,1,0,0,63,0,0,0
5325150,1BFE223B,TRUE,Rx,0,8,12,0,0,0,0,0,0,0
5325490,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0
5325840,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C
5326130,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5399260,0000038B,FALSE,Rx,0,8,39,0,0,0,0,0,0,0
5419180,1BFE220C,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5419480,1BFE2207,TRUE,Rx,0,8,46,0,3D,88,0,14,1,4
5419780,1BFE220D,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5420080,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A
5420380,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,BF,FA
5420680,1BFE2217,TRUE,Rx,0,8,0,0,CD,B4,A5,0,0,0
5421020,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5421320,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5421620,1BFE221A,TRUE,Rx,0,8,0,A5,0,0,7E,0,0,0
5421960,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5422260,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0
5422600,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0
5422900,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0
5423190,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0
5423540,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5423830,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0
5424180,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5424470,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0
5424820,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0
5425110,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0
5425460,1BFE223A,TRUE,Rx,0,8,4,1,0,0,59,0,0,0
5425750,1BFE223B,TRUE,Rx,0,8,8,0,0,0,0,0,0,0
5426100,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0
5426390,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C
5426740,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5499260,0000038B,FALSE,Rx,0,8,3D,0,0,0,0,0,0,0
5519150,1BFE220B,TRUE,Rx,0,8,0,0,0,0,0,0,11,0
5519440,1BFE2207,TRUE,Rx,0,8,46,0,43,88,0,14,1,4
5519740,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A
5520040,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,C0,FA
5520380,1BFE2217,TRUE,Rx,0,8,0,0,CD,B4,A5,0,0,0
5520680,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5520980,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5521320,1BFE221A,TRUE,Rx,0,8,0,A6,0,0,7E,0,0,0
5521620,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5521960,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0
5522260,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0
5522560,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0
5522900,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0
5523200,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5523540,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0
5523840,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
5524180,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0
5524480,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0
5524820,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0
5525120,1BFE223A,TRUE,Rx,0,8,4,1,0,0,63,0,0,0
5525460,1BFE223B,TRUE,Rx,0,8,12,0,0,0,0,0,0,0
5525760,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0
5526100,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C
5526440,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
